latitude,longitude,time,meanResponse,sdResponse,missing,outlier
8.125,-0.9375,2017-07-10T12:20:00,,,True,False
9.375,-0.9375,2017-07-10T12:20:00,,,True,False
-29.375,0.9375,2017-07-10T12:20:00,0.085,0.013,True,False
-28.125,0.9375,2017-07-10T12:20:00,0.034,0.019000001,True,False
-26.875,0.9375,2017-07-10T12:20:00,0.019000001,0.004,False,False
-25.625,0.9375,2017-07-10T12:20:00,0.051000003,0.025,False,False
-24.375,0.9375,2017-07-10T12:20:00,0.07300001,0.026,False,False
-23.125,0.9375,2017-07-10T12:20:00,0.08199999999999999,0.030000001,False,False
-21.875,0.9375,2017-07-10T12:20:00,0.041,0.014,False,False
-20.625,0.9375,2017-07-10T12:20:00,0.068,0.028,False,False
-19.375,0.9375,2017-07-10T12:20:00,0.127,0.030000001,False,False
-18.125,0.9375,2017-07-10T12:20:00,0.054000000000000006,0.021000002,False,False
-16.875,0.9375,2017-07-10T12:20:00,0.067,0.025,False,False
-15.625,0.9375,2017-07-10T12:20:00,0.072000004,0.015000001,False,False
-14.375,0.9375,2017-07-10T12:20:00,0.11000001,0.027000000000000003,False,False
-13.125,0.9375,2017-07-10T12:20:00,0.051000003,0.013,False,False
-11.875,0.9375,2017-07-10T12:20:00,0.115,0.036000002,True,False
-10.625,0.9375,2017-07-10T12:20:00,0.15100001,0.045,True,False
-9.375,0.9375,2017-07-10T12:20:00,0.10300001,0.025,True,False
-8.125,0.9375,2017-07-10T12:20:00,0.065000005,0.020000001,True,False
-6.875,0.9375,2017-07-10T12:20:00,0.11800001,0.015000001,True,False
-5.625,0.9375,2017-07-10T12:20:00,0.112,0.014,True,False
-4.375,0.9375,2017-07-10T12:20:00,0.12200001,0.014,True,False
-3.125,0.9375,2017-07-10T12:20:00,0.097,0.010000001,True,False
-1.875,0.9375,2017-07-10T12:20:00,0.096,0.017,True,False
-0.625,0.9375,2017-07-10T12:20:00,0.119,0.016,True,False
0.625,0.9375,2017-07-10T12:20:00,0.17400001,0.018000001,True,False
1.875,0.9375,2017-07-10T12:20:00,0.18200001,0.014,True,False
3.125,0.9375,2017-07-10T12:20:00,0.261,0.036000002,True,False
4.375,0.9375,2017-07-10T12:20:00,0.30100003,0.048,True,False
5.625,0.9375,2017-07-10T12:20:00,0.23700002,0.062000003,False,False
6.875,0.9375,2017-07-10T12:20:00,0.141,0.027000000000000003,True,False
8.125,0.9375,2017-07-10T12:20:00,0.16000001,0.039,False,False
9.375,0.9375,2017-07-10T12:20:00,,,True,False
-29.375,2.8125,2017-07-10T12:20:00,0.065000005,0.0,False,False
-28.125,2.8125,2017-07-10T12:20:00,,,False,False
-26.875,2.8125,2017-07-10T12:20:00,0.081,0.026,False,False
-25.625,2.8125,2017-07-10T12:20:00,0.059000004,0.015000001,False,False
-24.375,2.8125,2017-07-10T12:20:00,0.086,0.015000001,False,False
-23.125,2.8125,2017-07-10T12:20:00,0.07,0.016,False,False
-21.875,2.8125,2017-07-10T12:20:00,0.097,0.022000002,False,False
-20.625,2.8125,2017-07-10T12:20:00,0.10300001,0.028,False,False
-19.375,2.8125,2017-07-10T12:20:00,0.078,0.004,False,False
-18.125,2.8125,2017-07-10T12:20:00,0.09,0.009000001,False,False
-16.875,2.8125,2017-07-10T12:20:00,0.106000006,0.029000001,False,False
-15.625,2.8125,2017-07-10T12:20:00,0.125,0.034,True,False
-14.375,2.8125,2017-07-10T12:20:00,0.079,0.013,True,False
-13.125,2.8125,2017-07-10T12:20:00,0.075,0.010000001,True,False
-11.875,2.8125,2017-07-10T12:20:00,0.104,0.014,True,False
-10.625,2.8125,2017-07-10T12:20:00,0.096,0.026,True,False
-9.375,2.8125,2017-07-10T12:20:00,0.134,0.030000001,True,False
-8.125,2.8125,2017-07-10T12:20:00,0.215,0.037000000000000005,True,False
-6.875,2.8125,2017-07-10T12:20:00,,,True,False
-5.625,2.8125,2017-07-10T12:20:00,,,False,False
-4.375,2.8125,2017-07-10T12:20:00,0.112,0.014,False,False
-3.125,2.8125,2017-07-10T12:20:00,0.101,0.012,False,False
-1.875,2.8125,2017-07-10T12:20:00,0.113000005,0.010000001,False,False
-0.625,2.8125,2017-07-10T12:20:00,0.14300000000000002,0.020000001,False,False
0.625,2.8125,2017-07-10T12:20:00,0.18100001,0.019000001,False,False
1.875,2.8125,2017-07-10T12:20:00,0.16100001,0.020000001,False,False
3.125,2.8125,2017-07-10T12:20:00,0.22200002,0.018000001,False,False
4.375,2.8125,2017-07-10T12:20:00,0.26900002,0.029000001,False,False
5.625,2.8125,2017-07-10T12:20:00,0.303,0.038000003,False,False
6.875,2.8125,2017-07-10T12:20:00,0.305,0.052000000000000005,False,False
8.125,2.8125,2017-07-10T12:20:00,,,True,False
9.375,2.8125,2017-07-10T12:20:00,,,True,False
-29.375,4.6875,2017-07-10T12:20:00,0.062000003,0.019000001,False,False
-28.125,4.6875,2017-07-10T12:20:00,0.067,0.024,False,False
-26.875,4.6875,2017-07-10T12:20:00,0.075,0.015000001,False,False
-25.625,4.6875,2017-07-10T12:20:00,0.054000000000000006,0.010000001,False,False
-24.375,4.6875,2017-07-10T12:20:00,0.056,0.008,False,False
-23.125,4.6875,2017-07-10T12:20:00,0.048,0.006999999999999999,True,False
-21.875,4.6875,2017-07-10T12:20:00,0.071,0.008,True,False
-20.625,4.6875,2017-07-10T12:20:00,0.08199999999999999,0.009000001,False,False
-19.375,4.6875,2017-07-10T12:20:00,0.08900000000000001,0.008,False,False
-18.125,4.6875,2017-07-10T12:20:00,0.068,0.006999999999999999,False,False
-16.875,4.6875,2017-07-10T12:20:00,0.134,0.020000001,False,False
-15.625,4.6875,2017-07-10T12:20:00,0.08199999999999999,0.018000001,False,False
-14.375,4.6875,2017-07-10T12:20:00,0.064,0.004,False,False
-13.125,4.6875,2017-07-10T12:20:00,0.08800001,0.013,False,False
-11.875,4.6875,2017-07-10T12:20:00,,,True,False
-10.625,4.6875,2017-07-10T12:20:00,,,False,False
-9.375,4.6875,2017-07-10T12:20:00,,,False,False
-8.125,4.6875,2017-07-10T12:20:00,,,False,False
-6.875,4.6875,2017-07-10T12:20:00,0.124000005,0.017,False,False
-5.625,4.6875,2017-07-10T12:20:00,0.14,0.009000001,False,False
-4.375,4.6875,2017-07-10T12:20:00,0.17,0.061000004,False,False
-3.125,4.6875,2017-07-10T12:20:00,0.187,0.040000003,False,False
-1.875,4.6875,2017-07-10T12:20:00,0.156,0.022000002,False,False
-0.625,4.6875,2017-07-10T12:20:00,0.16399999999999998,0.006999999999999999,False,False
0.625,4.6875,2017-07-10T12:20:00,0.17500001,0.011000001,False,False
1.875,4.6875,2017-07-10T12:20:00,0.18800001,0.023000002,False,False
3.125,4.6875,2017-07-10T12:20:00,0.24100001,0.013,False,False
4.375,4.6875,2017-07-10T12:20:00,0.25800002,0.018000001,False,False
5.625,4.6875,2017-07-10T12:20:00,0.34700000000000003,0.042000003,False,False
6.875,4.6875,2017-07-10T12:20:00,0.48600003,0.12100001,False,False
8.125,4.6875,2017-07-10T12:20:00,,,True,False
9.375,4.6875,2017-07-10T12:20:00,,,True,False
-29.375,6.5625,2017-07-10T12:20:00,0.038000003,0.008,False,False
-28.125,6.5625,2017-07-10T12:20:00,0.029000001,0.008,False,False
-26.875,6.5625,2017-07-10T12:20:00,0.106000006,0.017,False,False
-25.625,6.5625,2017-07-10T12:20:00,0.054000000000000006,0.016,False,False
-24.375,6.5625,2017-07-10T12:20:00,0.062000003,0.015000001,True,False
-23.125,6.5625,2017-07-10T12:20:00,0.056,0.031000001,False,False
-21.875,6.5625,2017-07-10T12:20:00,0.07400000000000001,0.009000001,True,False
-20.625,6.5625,2017-07-10T12:20:00,0.10300001,0.011000001,True,False
-19.375,6.5625,2017-07-10T12:20:00,0.087000005,0.006999999999999999,False,False
-18.125,6.5625,2017-07-10T12:20:00,0.108,0.017,True,False
-16.875,6.5625,2017-07-10T12:20:00,0.106000006,0.015000001,True,False
-15.625,6.5625,2017-07-10T12:20:00,0.16600001,0.037000000000000005,True,False
-14.375,6.5625,2017-07-10T12:20:00,0.193,0.020000001,True,False
-13.125,6.5625,2017-07-10T12:20:00,0.17800000000000002,0.003,True,False
-11.875,6.5625,2017-07-10T12:20:00,,,True,False
-10.625,6.5625,2017-07-10T12:20:00,0.18400002,0.003,True,False
-9.375,6.5625,2017-07-10T12:20:00,,,False,False
-8.125,6.5625,2017-07-10T12:20:00,,,False,False
-6.875,6.5625,2017-07-10T12:20:00,0.411,0.016,False,False
-5.625,6.5625,2017-07-10T12:20:00,0.409,0.015000001,False,False
-4.375,6.5625,2017-07-10T12:20:00,0.41900003,0.015000001,False,False
-3.125,6.5625,2017-07-10T12:20:00,0.39800003,0.024,False,False
-1.875,6.5625,2017-07-10T12:20:00,0.24800001,0.025,False,False
-0.625,6.5625,2017-07-10T12:20:00,0.192,0.023000002,False,False
0.625,6.5625,2017-07-10T12:20:00,0.18100001,0.017,False,False
1.875,6.5625,2017-07-10T12:20:00,0.20400001,0.028,False,False
3.125,6.5625,2017-07-10T12:20:00,0.36800003,0.0,True,False
4.375,6.5625,2017-07-10T12:20:00,0.43600002,0.013,True,False
5.625,6.5625,2017-07-10T12:20:00,,,True,False
6.875,6.5625,2017-07-10T12:20:00,0.24400002,0.0,True,False
8.125,6.5625,2017-07-10T12:20:00,,,False,False
9.375,6.5625,2017-07-10T12:20:00,,,True,False
-29.375,8.4375,2017-07-10T12:20:00,0.037000000000000005,0.006999999999999999,False,False
-28.125,8.4375,2017-07-10T12:20:00,0.033,0.006,False,False
-26.875,8.4375,2017-07-10T12:20:00,0.069000006,0.010000001,False,False
-25.625,8.4375,2017-07-10T12:20:00,0.063,0.011000001,False,False
-24.375,8.4375,2017-07-10T12:20:00,0.072000004,0.010000001,False,False
-23.125,8.4375,2017-07-10T12:20:00,0.07700001,0.015000001,True,False
-21.875,8.4375,2017-07-10T12:20:00,0.10300001,0.015000001,False,False
-20.625,8.4375,2017-07-10T12:20:00,0.11100001,0.009000001,False,False
-19.375,8.4375,2017-07-10T12:20:00,0.105000004,0.014,True,False
-18.125,8.4375,2017-07-10T12:20:00,0.13100001,0.010000001,False,False
-16.875,8.4375,2017-07-10T12:20:00,0.26000002,0.08900000000000001,True,False
-15.625,8.4375,2017-07-10T12:20:00,0.33900002,0.030000001,True,False
-14.375,8.4375,2017-07-10T12:20:00,0.42000002,0.0,True,False
-13.125,8.4375,2017-07-10T12:20:00,,,True,False
-11.875,8.4375,2017-07-10T12:20:00,,,False,False
-10.625,8.4375,2017-07-10T12:20:00,0.38500002,0.008,False,False
-9.375,8.4375,2017-07-10T12:20:00,0.34700000000000003,0.024,False,False
-8.125,8.4375,2017-07-10T12:20:00,0.365,0.001,False,False
-6.875,8.4375,2017-07-10T12:20:00,,,False,False
-5.625,8.4375,2017-07-10T12:20:00,0.46100003,0.013,False,False
-4.375,8.4375,2017-07-10T12:20:00,0.49,0.038000003,False,False
-3.125,8.4375,2017-07-10T12:20:00,0.517,0.024,False,False
-1.875,8.4375,2017-07-10T12:20:00,0.47400004,0.053000003,False,False
-0.625,8.4375,2017-07-10T12:20:00,0.41900003,0.035,False,False
0.625,8.4375,2017-07-10T12:20:00,0.377,0.011000001,False,False
1.875,8.4375,2017-07-10T12:20:00,0.423,0.011000001,False,False
3.125,8.4375,2017-07-10T12:20:00,,,True,False
4.375,8.4375,2017-07-10T12:20:00,,,True,False
5.625,8.4375,2017-07-10T12:20:00,,,True,False
6.875,8.4375,2017-07-10T12:20:00,,,True,False
8.125,8.4375,2017-07-10T12:20:00,,,True,False
9.375,8.4375,2017-07-10T12:20:00,,,True,False
-29.375,10.3125,2017-07-10T12:20:00,0.031000001,0.006999999999999999,False,False
-28.125,10.3125,2017-07-10T12:20:00,0.031000001,0.010000001,False,False
-26.875,10.3125,2017-07-10T12:20:00,0.035,0.006,False,False
-25.625,10.3125,2017-07-10T12:20:00,0.035,0.006999999999999999,False,False
-24.375,10.3125,2017-07-10T12:20:00,,,False,False
-23.125,10.3125,2017-07-10T12:20:00,0.11800001,0.012,False,False
-21.875,10.3125,2017-07-10T12:20:00,0.11400001,0.004,False,False
-20.625,10.3125,2017-07-10T12:20:00,0.15200001,0.0,True,False
-19.375,10.3125,2017-07-10T12:20:00,0.16100001,0.0,True,False
-18.125,10.3125,2017-07-10T12:20:00,0.23400001,0.075,True,False
-16.875,10.3125,2017-07-10T12:20:00,,,True,False
-15.625,10.3125,2017-07-10T12:20:00,,,True,False
-14.375,10.3125,2017-07-10T12:20:00,,,True,False
-13.125,10.3125,2017-07-10T12:20:00,,,True,False
-11.875,10.3125,2017-07-10T12:20:00,0.591,0.0,False,False
-10.625,10.3125,2017-07-10T12:20:00,,,False,False
-9.375,10.3125,2017-07-10T12:20:00,0.455,0.034,False,False
-8.125,10.3125,2017-07-10T12:20:00,,,False,False
-6.875,10.3125,2017-07-10T12:20:00,,,False,False
-5.625,10.3125,2017-07-10T12:20:00,,,False,False
-4.375,10.3125,2017-07-10T12:20:00,,,False,False
-3.125,10.3125,2017-07-10T12:20:00,,,False,False
-1.875,10.3125,2017-07-10T12:20:00,,,True,False
-0.625,10.3125,2017-07-10T12:20:00,,,True,False
0.625,10.3125,2017-07-10T12:20:00,,,True,False
1.875,10.3125,2017-07-10T12:20:00,,,True,False
3.125,10.3125,2017-07-10T12:20:00,,,True,False
4.375,10.3125,2017-07-10T12:20:00,,,True,False
5.625,10.3125,2017-07-10T12:20:00,,,True,False
6.875,10.3125,2017-07-10T12:20:00,,,True,False
8.125,10.3125,2017-07-10T12:20:00,,,True,False
9.375,10.3125,2017-07-10T12:20:00,,,True,False
-29.375,12.1875,2017-07-10T12:20:00,0.021000002,0.004,False,False
-28.125,12.1875,2017-07-10T12:20:00,0.027000000000000003,0.009000001,False,False
-26.875,12.1875,2017-07-10T12:20:00,0.028,0.005000000399999999,False,False
-25.625,12.1875,2017-07-10T12:20:00,0.043,0.006999999999999999,True,False
-24.375,12.1875,2017-07-10T12:20:00,0.068,0.015000001,False,False
-23.125,12.1875,2017-07-10T12:20:00,0.098000005,0.024,False,False
-21.875,12.1875,2017-07-10T12:20:00,,,True,False
-20.625,12.1875,2017-07-10T12:20:00,,,False,False
-19.375,12.1875,2017-07-10T12:20:00,,,False,False
-18.125,12.1875,2017-07-10T12:20:00,0.201,0.020000001,False,False
-16.875,12.1875,2017-07-10T12:20:00,0.19600001,0.022000002,False,False
-15.625,12.1875,2017-07-10T12:20:00,0.22900002,0.014,False,False
-14.375,12.1875,2017-07-10T12:20:00,,,True,False
-13.125,12.1875,2017-07-10T12:20:00,,,True,False
-11.875,12.1875,2017-07-10T12:20:00,,,False,False
-10.625,12.1875,2017-07-10T12:20:00,,,False,False
-9.375,12.1875,2017-07-10T12:20:00,,,False,False
-8.125,12.1875,2017-07-10T12:20:00,,,False,False
-6.875,12.1875,2017-07-10T12:20:00,,,True,False
-5.625,12.1875,2017-07-10T12:20:00,,,True,False
-4.375,12.1875,2017-07-10T12:20:00,,,True,False
-3.125,12.1875,2017-07-10T12:20:00,,,True,False
-1.875,12.1875,2017-07-10T12:20:00,,,True,False
-0.625,12.1875,2017-07-10T12:20:00,,,True,False
0.625,12.1875,2017-07-10T12:20:00,,,True,False
1.875,12.1875,2017-07-10T12:20:00,,,True,False
3.125,12.1875,2017-07-10T12:20:00,,,True,False
4.375,12.1875,2017-07-10T12:20:00,,,True,False
5.625,12.1875,2017-07-10T12:20:00,,,True,False
6.875,12.1875,2017-07-10T12:20:00,,,True,False
8.125,12.1875,2017-07-10T12:20:00,,,True,False
9.375,12.1875,2017-07-10T12:20:00,,,True,False
-29.375,14.0625,2017-07-10T12:20:00,0.028,0.008,False,False
-28.125,14.0625,2017-07-10T12:20:00,0.031000001,0.006999999999999999,False,False
-26.875,14.0625,2017-07-10T12:20:00,0.045,0.006999999999999999,True,False
-25.625,14.0625,2017-07-10T12:20:00,0.062000003,0.011000001,False,False
-24.375,14.0625,2017-07-10T12:20:00,0.08400001,0.014,False,False
-23.125,14.0625,2017-07-10T12:20:00,0.09,0.029000001,True,False
-21.875,14.0625,2017-07-10T12:20:00,,,False,False
-20.625,14.0625,2017-07-10T12:20:00,,,False,False
-19.375,14.0625,2017-07-10T12:20:00,,,False,False
-18.125,14.0625,2017-07-10T12:20:00,,,False,False
-16.875,14.0625,2017-07-10T12:20:00,,,False,False
-15.625,14.0625,2017-07-10T12:20:00,,,False,False
-14.375,14.0625,2017-07-10T12:20:00,,,False,False
-13.125,14.0625,2017-07-10T12:20:00,,,False,False
-11.875,14.0625,2017-07-10T12:20:00,,,False,False
-10.625,14.0625,2017-07-10T12:20:00,0.6940000000000001,0.086,False,True
-9.375,14.0625,2017-07-10T12:20:00,0.70900005,0.127,True,False
-8.125,14.0625,2017-07-10T12:20:00,0.76500005,0.038000003,True,False
-6.875,14.0625,2017-07-10T12:20:00,0.81500006,0.019000001,True,False
-5.625,14.0625,2017-07-10T12:20:00,,,True,False
-4.375,14.0625,2017-07-10T12:20:00,,,True,False
-3.125,14.0625,2017-07-10T12:20:00,0.82900006,0.067,True,False
-1.875,14.0625,2017-07-10T12:20:00,1.4369999999999998,0.0,True,False
-0.625,14.0625,2017-07-10T12:20:00,,,True,False
0.625,14.0625,2017-07-10T12:20:00,,,True,False
1.875,14.0625,2017-07-10T12:20:00,,,True,False
3.125,14.0625,2017-07-10T12:20:00,,,True,False
4.375,14.0625,2017-07-10T12:20:00,,,False,False
5.625,14.0625,2017-07-10T12:20:00,,,True,False
6.875,14.0625,2017-07-10T12:20:00,,,False,False
8.125,14.0625,2017-07-10T12:20:00,,,False,False
9.375,14.0625,2017-07-10T12:20:00,,,False,False
-29.375,15.9375,2017-07-10T12:20:00,0.012,0.010000001,False,False
-28.125,15.9375,2017-07-10T12:20:00,0.032,0.006,False,False
-26.875,15.9375,2017-07-10T12:20:00,0.076000005,0.034,False,False
-25.625,15.9375,2017-07-10T12:20:00,0.025,0.011000001,False,False
-24.375,15.9375,2017-07-10T12:20:00,0.021000002,0.003,False,False
-23.125,15.9375,2017-07-10T12:20:00,0.033,0.0,False,False
-21.875,15.9375,2017-07-10T12:20:00,,,False,False
-20.625,15.9375,2017-07-10T12:20:00,,,False,False
-19.375,15.9375,2017-07-10T12:20:00,,,False,False
-18.125,15.9375,2017-07-10T12:20:00,,,False,False
-16.875,15.9375,2017-07-10T12:20:00,0.298,0.011000001,False,False
-15.625,15.9375,2017-07-10T12:20:00,,,False,False
-14.375,15.9375,2017-07-10T12:20:00,,,False,False
-13.125,15.9375,2017-07-10T12:20:00,0.34,0.0,True,False
-11.875,15.9375,2017-07-10T12:20:00,,,True,False
-10.625,15.9375,2017-07-10T12:20:00,0.518,0.0,True,False
-9.375,15.9375,2017-07-10T12:20:00,0.536,0.044000003,True,False
-8.125,15.9375,2017-07-10T12:20:00,0.601,0.0,True,False
-6.875,15.9375,2017-07-10T12:20:00,0.87100005,0.116000004,True,False
-5.625,15.9375,2017-07-10T12:20:00,0.915,0.087000005,True,False
-4.375,15.9375,2017-07-10T12:20:00,1.098,0.185,True,False
-3.125,15.9375,2017-07-10T12:20:00,0.84900004,0.08199999999999999,True,False
-1.875,15.9375,2017-07-10T12:20:00,0.989,0.039,True,False
-0.625,15.9375,2017-07-10T12:20:00,,,True,False
0.625,15.9375,2017-07-10T12:20:00,,,True,False
1.875,15.9375,2017-07-10T12:20:00,,,True,False
3.125,15.9375,2017-07-10T12:20:00,,,True,False
4.375,15.9375,2017-07-10T12:20:00,,,True,False
5.625,15.9375,2017-07-10T12:20:00,,,False,False
6.875,15.9375,2017-07-10T12:20:00,,,True,False
8.125,15.9375,2017-07-10T12:20:00,,,False,False
9.375,15.9375,2017-07-10T12:20:00,,,False,False
-29.375,17.8125,2017-07-10T12:20:00,0.016,0.017,False,False
-28.125,17.8125,2017-07-10T12:20:00,0.025,0.010000001,False,False
-26.875,17.8125,2017-07-10T12:20:00,0.023000002,0.015000001,False,False
-25.625,17.8125,2017-07-10T12:20:00,0.07400000000000001,0.055000003,False,False
-24.375,17.8125,2017-07-10T12:20:00,0.16700001,0.034,False,False
-23.125,17.8125,2017-07-10T12:20:00,0.116000004,0.039,False,False
-21.875,17.8125,2017-07-10T12:20:00,0.18300001,0.010000001,False,False
-20.625,17.8125,2017-07-10T12:20:00,0.19000001,0.015000001,False,False
-19.375,17.8125,2017-07-10T12:20:00,0.29900002,0.0,True,False
-18.125,17.8125,2017-07-10T12:20:00,0.238,0.041,True,False
-16.875,17.8125,2017-07-10T12:20:00,0.317,0.041,True,False
-15.625,17.8125,2017-07-10T12:20:00,0.26200002,0.016,True,False
-14.375,17.8125,2017-07-10T12:20:00,,,True,False
-13.125,17.8125,2017-07-10T12:20:00,,,True,False
-11.875,17.8125,2017-07-10T12:20:00,0.4320000000000001,0.042000003,False,False
-10.625,17.8125,2017-07-10T12:20:00,0.523,0.048,False,False
-9.375,17.8125,2017-07-10T12:20:00,0.48400003,0.053000003,False,False
-8.125,17.8125,2017-07-10T12:20:00,0.648,0.10300001,False,False
-6.875,17.8125,2017-07-10T12:20:00,0.91800004,0.043,False,False
-5.625,17.8125,2017-07-10T12:20:00,0.99600005,0.115,False,False
-4.375,17.8125,2017-07-10T12:20:00,0.98300004,0.05,False,False
-3.125,17.8125,2017-07-10T12:20:00,0.929,0.08400001,False,False
-1.875,17.8125,2017-07-10T12:20:00,0.99000007,0.075,False,False
-0.625,17.8125,2017-07-10T12:20:00,,,True,False
0.625,17.8125,2017-07-10T12:20:00,,,True,False
1.875,17.8125,2017-07-10T12:20:00,,,True,False
3.125,17.8125,2017-07-10T12:20:00,,,True,False
4.375,17.8125,2017-07-10T12:20:00,0.54700005,0.0,True,False
5.625,17.8125,2017-07-10T12:20:00,,,False,False
6.875,17.8125,2017-07-10T12:20:00,,,False,False
8.125,17.8125,2017-07-10T12:20:00,,,True,False
9.375,17.8125,2017-07-10T12:20:00,,,True,False
-29.375,19.6875,2017-07-10T12:20:00,0.019000001,0.006,False,False
-28.125,19.6875,2017-07-10T12:20:00,0.029000001,0.017,False,False
-26.875,19.6875,2017-07-10T12:20:00,0.075,0.014,True,False
-25.625,19.6875,2017-07-10T12:20:00,0.14600001,0.019000001,True,False
-24.375,19.6875,2017-07-10T12:20:00,0.125,0.029000001,False,False
-23.125,19.6875,2017-07-10T12:20:00,0.09,0.023000002,False,False
-21.875,19.6875,2017-07-10T12:20:00,0.123,0.015000001,False,False
-20.625,19.6875,2017-07-10T12:20:00,0.12900001,0.020000001,False,False
-19.375,19.6875,2017-07-10T12:20:00,0.16900001,0.022000002,False,False
-18.125,19.6875,2017-07-10T12:20:00,0.17300001,0.016,False,False
-16.875,19.6875,2017-07-10T12:20:00,,,False,False
-15.625,19.6875,2017-07-10T12:20:00,,,False,False
-14.375,19.6875,2017-07-10T12:20:00,,,False,False
-13.125,19.6875,2017-07-10T12:20:00,,,False,False
-11.875,19.6875,2017-07-10T12:20:00,0.32900003,0.011000001,False,False
-10.625,19.6875,2017-07-10T12:20:00,0.312,0.006,False,False
-9.375,19.6875,2017-07-10T12:20:00,0.47200003,0.048,False,False
-8.125,19.6875,2017-07-10T12:20:00,0.521,0.13700001,False,False
-6.875,19.6875,2017-07-10T12:20:00,,,False,True
-5.625,19.6875,2017-07-10T12:20:00,,,False,False
-4.375,19.6875,2017-07-10T12:20:00,0.75600004,0.071,False,False
-3.125,19.6875,2017-07-10T12:20:00,0.80500007,0.057000004000000014,True,False
-1.875,19.6875,2017-07-10T12:20:00,0.7809999999999999,0.10700001,False,False
-0.625,19.6875,2017-07-10T12:20:00,,,False,False
0.625,19.6875,2017-07-10T12:20:00,,,True,False
1.875,19.6875,2017-07-10T12:20:00,,,True,False
3.125,19.6875,2017-07-10T12:20:00,0.59300005,0.127,True,False
4.375,19.6875,2017-07-10T12:20:00,0.49400002,0.044000003,True,False
5.625,19.6875,2017-07-10T12:20:00,,,True,False
6.875,19.6875,2017-07-10T12:20:00,,,True,False
8.125,19.6875,2017-07-10T12:20:00,,,True,False
9.375,19.6875,2017-07-10T12:20:00,,,True,False
-29.375,21.5625,2017-07-10T12:20:00,0.023000002,0.010000001,False,False
-28.125,21.5625,2017-07-10T12:20:00,0.055000003,0.027000000000000003,False,False
-26.875,21.5625,2017-07-10T12:20:00,0.066,0.019000001,False,False
-25.625,21.5625,2017-07-10T12:20:00,0.086,0.028,False,False
-24.375,21.5625,2017-07-10T12:20:00,0.14,0.039,False,False
-23.125,21.5625,2017-07-10T12:20:00,0.16700001,0.027000000000000003,False,False
-21.875,21.5625,2017-07-10T12:20:00,0.18,0.019000001,False,False
-20.625,21.5625,2017-07-10T12:20:00,0.18300001,0.025,False,False
-19.375,21.5625,2017-07-10T12:20:00,0.155,0.017,False,False
-18.125,21.5625,2017-07-10T12:20:00,0.16100001,0.021000002,False,False
-16.875,21.5625,2017-07-10T12:20:00,0.18800001,0.017,False,False
-15.625,21.5625,2017-07-10T12:20:00,0.16900001,0.024,False,False
-14.375,21.5625,2017-07-10T12:20:00,0.19900002,0.013,False,False
-13.125,21.5625,2017-07-10T12:20:00,0.16399999999999998,0.032,False,False
-11.875,21.5625,2017-07-10T12:20:00,0.26200002,0.052000000000000005,False,False
-10.625,21.5625,2017-07-10T12:20:00,0.284,0.038000003,False,False
-9.375,21.5625,2017-07-10T12:20:00,0.32000002,0.068,False,False
-8.125,21.5625,2017-07-10T12:20:00,0.39200002,0.051000003,False,False
-6.875,21.5625,2017-07-10T12:20:00,0.541,0.087000005,True,False
-5.625,21.5625,2017-07-10T12:20:00,0.58100003,0.026,False,False
-4.375,21.5625,2017-07-10T12:20:00,0.597,0.066,False,False
-3.125,21.5625,2017-07-10T12:20:00,0.48000002,0.006,False,False
-1.875,21.5625,2017-07-10T12:20:00,,,True,False
-0.625,21.5625,2017-07-10T12:20:00,0.53800005,0.068,True,False
0.625,21.5625,2017-07-10T12:20:00,0.49300003,0.078,True,False
1.875,21.5625,2017-07-10T12:20:00,0.476,0.045,True,False
3.125,21.5625,2017-07-10T12:20:00,0.439,0.059000004,True,False
4.375,21.5625,2017-07-10T12:20:00,0.39400002,0.061000004,True,False
5.625,21.5625,2017-07-10T12:20:00,0.38200003,0.052000000000000005,True,False
6.875,21.5625,2017-07-10T12:20:00,,,True,False
8.125,21.5625,2017-07-10T12:20:00,,,True,False
9.375,21.5625,2017-07-10T12:20:00,,,True,False
-29.375,23.4375,2017-07-10T12:20:00,0.063,0.037000000000000005,False,False
-28.125,23.4375,2017-07-10T12:20:00,0.094000004,0.013,False,False
-26.875,23.4375,2017-07-10T12:20:00,0.067,0.028,False,False
-25.625,23.4375,2017-07-10T12:20:00,0.136,0.029000001,False,False
-24.375,23.4375,2017-07-10T12:20:00,0.117000006,0.040000003,False,False
-23.125,23.4375,2017-07-10T12:20:00,0.11100001,0.026,False,False
-21.875,23.4375,2017-07-10T12:20:00,0.14800000000000002,0.022000002,False,False
-20.625,23.4375,2017-07-10T12:20:00,0.147,0.015000001,False,False
-19.375,23.4375,2017-07-10T12:20:00,0.17,0.033,False,False
-18.125,23.4375,2017-07-10T12:20:00,0.165,0.036000002,False,False
-16.875,23.4375,2017-07-10T12:20:00,0.133,0.043,False,False
-15.625,23.4375,2017-07-10T12:20:00,0.119,0.022000002,False,False
-14.375,23.4375,2017-07-10T12:20:00,0.141,0.028,False,False
-13.125,23.4375,2017-07-10T12:20:00,0.142,0.023000002,False,False
-11.875,23.4375,2017-07-10T12:20:00,0.24900001,0.044000003,False,False
-10.625,23.4375,2017-07-10T12:20:00,0.27800003,0.049000002,False,False
-9.375,23.4375,2017-07-10T12:20:00,0.29200003,0.057000004000000014,False,False
-8.125,23.4375,2017-07-10T12:20:00,0.24400002,0.097,False,False
